train_0,train_1,train_2,train_3,train_4,valid_0,valid_1,valid_2,valid_3,valid_4,test_0,test_1,test_2,test_3,test_4,
491,-2.334455204,0,-0.86724937,-1.415899286,-2.336985211,0,-0.81368813,0,0,0,0,0,0,0,0
492,-2.221781607,0,-1.012051969,-1.966065722,-2.331212783,0,-2.385611362,0,0,0,0,0,0,0,0
493,-3.150328131,0,-2.313000288,-3.185518811,-2.660385783,0,-2.281134629,0,0,0,0,0,0,0,0
494,-2.314254441,0,-2.301038032,-2.719001074,-2.480518994,0,-0.335845184,0,0,0,0,0,0,0,0
495,-1.142586155,0,0.72724432,-0.005036507,0.460135288,0,-2.726120031,0,0,0,0,0,0,0,0
496,-2.813244581,0,-1.201539569,-2.263512554,-2.251170435,0,-1.151266694,0,0,0,0,0,0,0,0
497,-1.985463748,0,-0.340706959,-2.158455176,-2.111864996,0,-1.566990638,0,0,0,0,0,0,0,0
498,-2.081539316,0,-0.522300138,-1.951149998,-2.221111031,0,-0.716635828,0,0,0,0,0,0,0,0
499,-1.321964087,0,-0.181931744,-1.57036737,-1.284997554,0,-1.415605445,0,0,0,0,0,0,0,0
500,-2.547018638,0,-1.572795911,-2.564321847,-2.695089855,0,-1.584450641,0,0,0,0,0,0,0,0
501,-2.221915722,0,-0.263558645,-1.940125375,-1.211354613,0,-0.533907557,0,0,0,0,0,0,0,0
502,-1.852989388,0,-0.964295807,-2.127080622,-1.821237903,0,-2.224853158,0,0,0,0,0,0,0,0
503,-1.318636622,0,-0.453352013,-1.793049073,-2.053187242,0,-1.599740167,0,0,0,0,0,0,0,0
504,-2.634367235,0,-0.12675643,-1.396786695,-1.809330387,0,-1.833876991,0,0,0,0,0,0,0,0
505,-2.378194556,0,-0.537979889,-1.890449762,-1.558416843,0,-1.124362321,0,0,0,0,0,0,0,0
506,-1.968471193,0,-0.891684928,-2.098349857,-2.39226727,0,-1.480858364,0,0,0,0,0,0,0,0
507,-2.113542218,0,-0.785702038,-1.722385015,-1.904259329,0,-1.843961048,0,0,0,0,0,0,0,0
508,-2.163794956,0,-1.581939988,-2.504758561,-2.471696911,0,-2.425387766,0,0,0,0,0,0,0,0
509,-2.437824314,0,-1.609122562,-2.656960077,-1.748475704,0,-1.521355882,0,0,0,0,0,0,0,0
510,-1.916444654,0,-0.762377329,-1.909838014,-1.780997667,0,-1.665577641,0,0,0,0,0,0,0,0
511,-0.708166628,0,0.006060648,-1.302875347,-1.373452015,0,-1.789435391,0,0,0,0,0,0,0,0
512,-0.51149663,0,0.826449308,-1.182579861,-0.784028139,0,-2.248042579,0,0,0,0,0,0,0,0
513,-1.913905458,0,-1.283395014,-2.382628179,-2.622351899,0,-1.795797458,0,0,0,0,0,0,0,0
514,-1.413196063,0,0.074896164,-1.16722621,-1.782449865,0,-0.836555753,0,0,0,0,0,0,0,0
515,-2.454974248,0,-1.229170628,-2.142696247,-2.534489422,0,-1.886932268,0,0,0,0,0,0,0,0
516,-1.397953262,0,-0.732343731,-0.782778482,-0.813072491,0,-1.253968453,0,0,0,0,0,0,0,0
517,-1.017589207,0,-0.166874866,-1.511935949,-1.445786061,0,-1.242631807,0,0,0,0,0,0,0,0
518,-1.71969841,0,-0.306550198,-0.867777228,-2.261043739,0,-0.289257545,0,0,0,0,0,0,0,0
519,0.258285236,0,0.208531227,-0.444210672,-0.601293612,0,-3.571067514,0,0,0,0,0,0,0,0
520,-2.348272591,0,-0.878362556,-2.284981546,-0.904838386,0,-2.453433585,0,0,0,0,0,0,0,0
521,-0.152111244,0,0.940205603,-0.698248358,0.121574516,0,-1.580591407,0,0,0,0,0,0,0,0
522,-1.327673368,0,-0.570643005,-1.410136828,-0.954579687,0,-1.603588257,0,0,0,0,0,0,0,0
523,-1.731987352,0,-1.119564281,-0.688778963,-1.343326921,0,-0.684965477,0,0,0,0,0,0,0,0
524,-1.241037087,0,0.133549089,-1.978399825,-1.0859866,0,-0.945598464,0,0,0,0,0,0,0,0
525,-1.750619397,0,-0.675686111,-2.248450594,-1.284543986,0,-1.914880824,0,0,0,0,0,0,0,0
526,-2.166285276,0,-0.376873102,-2.34894434,-2.084636869,0,-1.262861114,0,0,0,0,0,0,0,0
527,0.311917639,0,0.795456572,-0.152060022,0.280748949,0,-1.086930099,0,0,0,0,0,0,0,0
528,-2.536101444,0,-1.364740586,-2.635366256,-2.447493024,0,-1.964482145,0,0,0,0,0,0,0,0
529,-2.663460951,0,-1.531201229,-1.540376,-2.064773154,0,0.182299776,0,0,0,0,0,0,0,0
530,-3.138423743,0,-1.677753191,-2.628736448,-2.214957175,0,-1.589684849,0,0,0,0,0,0,0,0
531,0.561167059,0,1.409875536,0.139572935,-0.349322786,0,-1.008560867,0,0,0,0,0,0,0,0
532,-2.833018756,0,-1.121710711,-2.180744696,-2.215593147,0,-1.191648474,0,0,0,0,0,0,0,0
533,-1.422688332,0,-0.265197353,-1.505560784,-0.873134604,0,-0.9901863,0,0,0,0,0,0,0,0
534,-1.637291842,0,-0.188590193,-0.914483147,-1.505697441,0,-1.510887074,0,0,0,0,0,0,0,0
535,-1.313057742,0,-0.490313854,-2.191733541,-1.734163108,0,-1.946889005,0,0,0,0,0,0,0,0
536,-2.241577482,0,-1.056746941,-2.01055913,-1.920969186,0,-0.93989759,0,0,0,0,0,0,0,0
537,-3.14115463,0,-1.581137643,-3.369133787,-2.337464781,0,-0.656153383,0,0,0,0,0,0,0,0
538,-2.279379597,0,-0.729957809,-0.989480143,-0.812556167,0,-1.213519225,0,0,0,0,0,0,0,0
539,-2.135826459,0,-0.539605303,-2.366677461,-1.853119593,0,-0.533977156,0,0,0,0,0,0,0,0
540,-1.143435225,0,-1.105347285,-1.874182329,-1.462195625,0,-1.46308321,0,0,0,0,0,0,0,0
541,-2.144713449,0,-0.360513,-2.202678986,-1.895261879,0,-0.509382849,0,0,0,0,0,0,0,0
542,-1.746584601,0,-0.734190845,-1.982316537,-1.764044409,0,-1.466370597,0,0,0,0,0,0,0,0
543,-0.54014802,0,0.430778522,-0.614732113,-0.796070356,0,-2.042011495,0,0,0,0,0,0,0,0
544,-0.979201756,0,0.01500453,-0.187436724,0.076944256,0,-0.82836534,0,0,0,0,0,0,0,0
545,-0.20388011,0,1.053471966,-0.460259924,-0.6408881,0,-0.307847166,0,0,0,0,0,0,0,0
546,-1.510313859,0,-0.46905405,-2.545376215,-2.137611403,0,-1.548052826,0,0,0,0,0,0,0,0
547,-0.814114914,0,-0.557410564,-2.144792042,-1.577002163,0,-2.707512424,0,0,0,0,0,0,0,0
548,-2.165542755,0,-1.23924139,-1.44413836,-1.21649322,0,-0.587949343,0,0,0,0,0,0,0,0
549,-2.252197609,0,-1.58772356,-3.096012738,-2.040086961,0,-2.478508732,0,0,0,0,0,0,0,0
550,-1.915411615,0,-0.354684658,-1.160878611,-1.030199165,0,-1.375151134,0,0,0,0,0,0,0,0
551,-2.526657171,0,-1.467396011,-2.205314565,-1.198967724,0,-1.260519376,0,0,0,0,0,0,0,0
552,-1.197661371,0,-0.803633204,-2.613684068,-2.364516172,0,-1.465037656,0,0,0,0,0,0,0,0
553,-1.361612535,0,0.00464325,-0.633104334,-1.249889083,0,-2.209547405,0,0,0,0,0,0,0,0
554,-1.977591028,0,-0.387719622,-1.607231655,-0.616377077,0,-1.121090965,0,0,0,0,0,0,0,0
555,-2.218498912,0,-0.760059443,-1.153688784,-1.945058508,0,0.115297689,0,0,0,0,0,0,0,0
556,-2.55817591,0,-1.924887071,-2.704658468,-1.868580966,0,-1.640818133,0,0,0,0,0,0,0,0
557,-2.314528537,0,-1.52664268,-1.360496211,-2.434517767,0,-1.148332973,0,0,0,0,0,0,0,0
558,-0.856134033,-0.085741024,0,-0.328401594,-0.306000051,0,0,-1.728899965,0,0,0,0,0,0,0
559,-2.943439569,-0.369860792,0,-2.040779824,-2.865770044,0,0,-1.315617661,0,0,0,0,0,0,0
560,-1.002177296,0,-0.078776026,-1.218430071,-0.470104294,0,-0.013388014,0,0,0,0,0,0,0,0
561,0.762627668,0,-1.16472631,-0.277793236,0.156506252,0,-2.524846518,0,0,0,0,0,0,0,0
562,-0.523159571,0,-0.624227705,-0.901400657,-0.920780306,0,-1.356841865,0,0,0,0,0,0,0,0
563,-2.326520119,-2.043997025,0,-2.877680883,-2.851059501,0,0,-1.363334136,0,0,0,0,0,0,0
564,0.715677567,0,0.180464001,0.670639095,0.246506557,0,-0.911010423,0,0,0,0,0,0,0,0
565,-2.78900218,-2.400473909,0,-2.494034915,-1.740546288,0,0,-1.127817059,0,0,0,0,0,0,0
566,-3.523968146,-0.416157522,0,-3.04719734,-3.133596768,0,0,-2.058048625,0,0,0,0,0,0,0
567,0.154243107,0,0.791813955,-0.284222555,-0.613900833,0,-2.457582653,0,0,0,0,0,0,0,0
568,-1.031039047,0,-1.46934166,0.320820465,0.000460262,0,-1.759514599,0,0,0,0,0,0,0,0
569,-3.047621288,0,0.610673561,-1.742013736,-2.050078936,0,-1.24248342,0,0,0,0,0,0,0,0
570,-2.270078921,-2.495877044,0,-2.574939139,-2.121200471,0,0,-1.168165798,0,0,0,0,0,0,0
571,-2.325375056,-1.715397925,0,-1.743364663,-1.557713423,0,0,-0.063658543,0,0,0,0,0,0,0
572,-1.548962893,0,-1.181555619,-1.408802323,-1.390565195,0,-1.963136106,0,0,0,0,0,0,0,0
573,-2.779125845,-2.039765358,0,-3.186153023,-2.445691559,0,0,0.976471453,0,0,0,0,0,0,0
574,-1.562930036,-1.416354222,0,-0.866053476,-1.489411631,0,0,0.142494535,0,0,0,0,0,0,0
575,-1.000994501,0,-0.934069247,-0.885826478,-0.70134943,0,-2.320555315,0,0,0,0,0,0,0,0
576,-1.149291134,-0.968977718,0,-1.632437887,-1.241485767,0,0,0.523127604,0,0,0,0,0,0,0
577,-1.104048948,-1.93771482,0,-1.516739855,-1.672464828,0,0,-0.021539326,0,0,0,0,0,0,0
578,-3.462186826,0,0.041526108,-2.303306651,-2.507688079,0,0.599001627,0,0,0,0,0,0,0,0
579,-1.764166012,0,0.073788834,-1.721580129,-1.076207528,0,-1.491987386,0,0,0,0,0,0,0,0
580,-2.318464799,-1.088654242,0,-1.532519703,-2.566452832,0,0,-0.704906416,0,0,0,0,0,0,0
581,-1.948131623,-2.392876654,0,-1.832524109,-1.814835954,0,0,0.33858428,0,0,0,0,0,0,0
582,-2.576574914,0,-1.610889521,-2.197450056,-2.260084014,0,-2.615892375,0,0,0,0,0,0,0,0
583,-2.987748618,0,-1.303609657,-2.487593181,-1.583325715,0,-1.954967394,0,0,0,0,0,0,0,0
584,-1.931169958,-2.221889524,0,-1.91203723,-1.360038733,0,0,-0.579629507,0,0,0,0,0,0,0
585,-1.295682588,0,-1.330176787,-1.023961635,-1.149545679,0,-1.812908096,0,0,0,0,0,0,0,0
586,-0.995707116,0,-0.407056847,-0.935838161,-0.414449215,0,-1.540951757,0,0,0,0,0,0,0,0
587,-1.491133232,-1.771701684,0,-1.884066777,-1.083359036,0,0,-0.269332247,0,0,0,0,0,0,0
588,-1.440493007,0,-1.761354675,-0.802546597,-0.743727884,0,-2.848778956,0,0,0,0,0,0,0,0
589,-0.972910266,-0.91754199,0,-1.209136238,-1.57726707,0,0,0.776958447,0,0,0,0,0,0,0
590,-2.888507559,-1.320289993,0,-3.161230075,-2.726962454,0,0,-0.283292351,0,0,0,0,0,0,0
591,-3.201594455,-1.405239863,0,-2.801406372,-2.987448227,0,0,-1.963918314,0,0,0,0,0,0,0
592,-2.914386518,0.150656796,0,-2.139371324,-2.328800468,0,0,-1.163037553,0,0,0,0,0,0,0
593,0.282952662,0,-1.167812133,0.405133581,-0.424657612,0,-1.178861194,0,0,0,0,0,0,0,0
594,-0.584410343,0,-0.040690041,-0.050903912,-0.06033577,0,-2.892601495,0,0,0,0,0,0,0,0
595,-3.053160384,-1.80175972,0,-2.627007027,-2.08186307,0,0,-0.056530886,0,0,0,0,0,0,0
596,-0.034742832,-2.419946325,0,-0.965971856,-0.790783558,0,0,-1.959609032,0,0,0,0,0,0,0
597,-1.020641012,0,-1.007574162,-0.672201071,0.330587807,0,-2.107764316,0,0,0,0,0,0,0,0
598,-2.767743647,-0.30253808,0,-2.391418591,-2.070049787,0,0,0.643058672,0,0,0,0,0,0,0
599,0.216198473,0,-0.826303759,-0.583512592,0.002461042,0,-1.748457522,0,0,0,0,0,0,0,0
600,-2.115504093,-1.191426382,0,-1.519926558,-1.185650239,0,0,-0.332704229,0,0,0,0,0,0,0
601,-2.935012989,-2.245762815,0,-2.908395126,-2.734346318,0,0,-1.919942598,0,0,0,0,0,0,0
602,-2.097497854,-1.707357268,0,-2.4783145,-1.178770089,0,0,-1.156471577,0,0,0,0,0,0,0
603,-1.269113698,-1.917595582,0,-2.069573736,-1.48352972,0,0,-0.384159508,0,0,0,0,0,0,0
604,-1.113659887,-0.720932207,0,-1.060818882,-1.634768677,0,0,-1.177642426,0,0,0,0,0,0,0
605,-0.925026636,-0.94949543,0,-0.897468696,-0.853814974,0,0,-0.964809785,0,0,0,0,0,0,0
606,-2.958913357,-2.375591822,0,-2.602225916,-2.912400107,0,0,-1.71750936,0,0,0,0,0,0,0
607,-0.189906712,0.007975016,0,-0.849434137,-0.428001108,0,0,-1.132926145,0,0,0,0,0,0,0
608,0.219547443,-0.730837965,0,0.19888979,-0.846364932,0,0,-0.843449392,0,0,0,0,0,0,0
609,-2.323136349,-1.444488506,0,-2.858403678,-1.844787831,0,0,-0.279662247,0,0,0,0,0,0,0
610,0.666965981,0.791288052,0,0.668015833,-0.435291424,0,0,-0.495371523,0,0,0,0,0,0,0
611,-1.550590067,-1.630482659,0,-1.515087266,-1.622210917,0,0,-0.172257071,0,0,0,0,0,0,0
612,-1.98902132,-1.359919868,0,-2.114687281,-2.200632653,0,0,-0.984256101,0,0,0,0,0,0,0
613,-1.974807844,-1.716403008,0,-2.323331656,-2.82272336,0,0,-0.928329468,0,0,0,0,0,0,0
614,-3.160563703,-2.493970888,0,-3.316090583,-2.821074877,0,0,-0.964204116,0,0,0,0,0,0,0
615,-2.838324616,-2.596685257,0,-2.339916782,-2.987932391,0,0,-0.498823719,0,0,0,0,0,0,0
616,-1.586100688,-1.033406396,0,-1.030634551,-1.968798466,0,0,-0.246683197,0,0,0,0,0,0,0
617,-2.87262341,-0.872240176,0,-1.993345461,-1.933128901,0,0,-0.059340658,0,0,0,0,0,0,0
618,-2.630743973,-2.537112293,0,-2.337383647,-2.712027571,0,0,-0.825906301,0,0,0,0,0,0,0
619,-1.411478176,-0.734361715,0,-1.984833055,-2.116164112,0,0,-1.54724833,0,0,0,0,0,0,0
620,-2.347813745,-2.659807777,0,-2.056535821,-2.566828492,0,0,-1.257860141,0,0,0,0,0,0,0
621,-2.297297664,-0.998457651,0,-1.362689953,-1.698565488,0,0,-1.623468785,0,0,0,0,0,0,0
622,-2.345198107,-0.797948947,0,-2.135348649,-1.887070684,0,0,-0.720410604,0,0,0,0,0,0,0
623,-3.094685271,-1.225695558,0,-2.545372891,-2.159185772,0,0,-1.217446885,0,0,0,0,0,0,0
624,-1.908229609,-0.226056433,0,-1.627621469,-1.261639805,0,0,-0.460480452,0,0,0,0,0,0,0
625,-3.123337638,-2.065147152,0,-2.274028673,-1.772061214,0,0,-1.70936626,0,0,0,0,0,0,0
626,-1.943030944,-1.373971076,0,-1.356548219,-1.839002891,0,0,-1.434545016,0,0,0,0,0,0,0
627,-2.800647526,-2.455655577,0,-2.582681165,-1.713791866,0,0,-0.478310738,0,0,0,0,0,0,0
628,0.016482143,-0.051716814,0,-0.156105766,0.078972406,0,0,-0.90955842,0,0,0,0,0,0,0
629,-2.636340058,-2.18056366,0,-1.433057432,-2.480607851,0,0,-0.237332277,0,0,0,0,0,0,0
630,-1.433951077,-0.657272053,0,-0.746805496,-0.963058271,0,0,-0.479416504,0,0,0,0,0,0,0
631,-1.279200883,-1.63361032,0,-2.460054986,-2.096249371,0,0,-1.703097057,0,0,0,0,0,0,0
632,-3.212106664,-2.129511118,0,-3.220114379,-3.076713538,0,0,-1.054463267,0,0,0,0,0,0,0
633,-1.965608635,-1.602617583,0,-1.704862256,-2.842288933,0,0,-1.183022676,0,0,0,0,0,0,0
634,-2.471650479,-1.479267163,0,-1.601894026,-2.787147441,0,0,-1.005375729,0,0,0,0,0,0,0
635,-1.677252116,-1.531622539,0,-1.440224385,-1.694445062,0,0,-0.665352201,0,0,0,0,0,0,0
636,-1.644334259,-1.196355019,0,-2.394545078,-1.563822117,0,0,0.126397972,0,0,0,0,0,0,0
637,-0.747721233,-0.665601664,0,-1.486762366,-1.529362912,0,0,-0.510403767,0,0,0,0,0,0,0
638,-2.368985181,-1.833167706,0,-1.611498122,-2.221321783,0,0,-0.86533637,0,0,0,0,0,0,0
639,-1.870230622,-2.228904376,0,-1.942540426,-1.78166707,0,0,-0.548609791,0,0,0,0,0,0,0
640,-1.819778275,-1.014489894,0,-1.432751274,-1.510901737,0,0,-0.105052052,0,0,0,0,0,0,0
641,-2.015901842,-2.412979958,0,-3.162909253,-3.128778787,0,0,-1.043414598,0,0,0,0,0,0,0
642,-1.36810813,-1.239370618,0,-1.649116073,-1.859679704,0,0,-1.561550369,0,0,0,0,0,0,0
643,-1.633425961,-0.825546966,0,-0.794131551,-1.752497792,0,0,0.384785604,0,0,0,0,0,0,0
644,-1.39625258,-0.608675423,0,-1.965842066,-1.936022153,0,0,-1.696095109,0,0,0,0,0,0,0
645,-0.277428036,0.317132883,0,-0.278777399,-0.762771854,0,0,-0.946245189,0,0,0,0,0,0,0
646,-1.862554774,-1.472619076,0,-2.411842325,-2.099245458,0,0,-0.626174526,0,0,0,0,0,0,0
647,-3.382752542,-2.200769114,0,-2.676228094,-1.410696359,0,0,-1.748962116,0,0,0,0,0,0,0
648,-2.638583457,-2.078154764,0,-2.995424857,-2.052558894,0,0,-2.193800011,0,0,0,0,0,0,0
649,-0.031081839,0.306899462,0,-0.637245092,-0.991848273,0,0,-1.178288174,0,0,0,0,0,0,0
650,-0.187729979,0.365121889,0,-0.218660154,-0.166309471,0,0,-0.652516632,0,0,0,0,0,0,0
651,-2.938810639,-2.17732945,0,-2.752516975,-2.827812505,0,0,-1.481834316,0,0,0,0,0,0,0
652,-0.727814312,-0.852150655,0,-0.879670863,-0.366656494,0,0,-0.038601675,0,0,0,0,0,0,0
653,-0.547093859,0.856942339,0,-0.877577806,-0.407148733,0,0,-1.423900256,0,0,0,0,0,0,0
654,-0.854912724,-0.225835123,0,-0.464637632,-0.731472569,0,0,-1.127311487,0,0,0,0,0,0,0
655,-2.893147633,-1.232601514,0,-2.709766674,-2.580641968,0,0,-1.912031169,0,0,0,0,0,0,0
656,-2.773914609,-2.711253085,0,-2.975730252,-2.082499042,0,0,-0.981879563,0,0,0,0,0,0,0
657,-1.148550763,-1.494070277,0,-2.013248863,-0.632203846,0,0,-1.17100822,0,0,0,0,0,0,0
658,-3.396603165,-2.987894464,0,-3.302398074,-3.547613431,0,0,-1.928821378,0,0,0,0,0,0,0
659,-3.263104612,-3.165729094,0,-3.27072088,-3.182259088,0,0,-1.405391965,0,0,0,0,0,0,0
660,-1.507150812,-1.87473228,0,-2.574660156,-1.621462531,0,0,-0.078912878,0,0,0,0,0,0,0
661,-2.224538007,-1.78434175,0,-1.628154607,-2.10625288,0,0,-1.116254215,0,0,0,0,0,0,0
662,-0.252949467,-0.646485748,0,-0.827975311,-0.949515762,0,0,-0.329969921,0,0,0,0,0,0,0
663,-1.014461741,-0.105980301,0,-1.316560965,-1.069428649,0,0,-1.953948822,0,0,0,0,0,0,0
664,-1.599989042,-0.850673823,0,-0.62974246,-0.444251337,0,0,0.402289791,0,0,0,0,0,0,0
665,-3.11890861,-1.880930123,0,-2.535561757,-2.55017621,0,0,-1.680957294,0,0,0,0,0,0,0
666,-1.682064037,-0.381202717,0,-0.971317501,-0.875341249,0,0,-1.070893555,0,0,0,0,0,0,0
667,-2.461169257,-1.480528355,0,-1.38166491,-2.391033058,0,0,-0.977248874,0,0,0,0,0,0,0
668,-2.751343076,-0.949845381,0,-1.676648793,-2.433610339,0,0,0.183539267,0,0,0,0,0,0,0
669,-2.540484138,-1.97497715,0,-2.32165678,-2.673808057,0,0,-1.985878019,0,0,0,0,0,0,0
670,-0.405524101,-1.185709867,0,-1.29595942,-1.444841194,0,0,-1.183980641,0,0,0,0,0,0,0
671,-1.180746822,-0.63320013,0,-0.645907841,-0.229870701,0,0,-0.236954956,0,0,0,0,0,0,0
672,-1.186096182,-1.236676388,0,-0.4372054,-1.633478551,0,0,-0.906415315,0,0,0,0,0,0,0
673,-1.636455674,-0.802008767,0,-1.940997319,-1.629409151,0,0,-0.763736858,0,0,0,0,0,0,0
674,-2.084358473,-1.025920577,0,-3.03900116,-1.173028159,0,0,0.413297796,0,0,0,0,0,0,0
675,0.838417625,0.404135733,0,-0.259684162,-0.304255381,0,0,-0.938329263,0,0,0,0,0,0,0
676,-1.353179502,-0.462458162,0,-1.38026804,-1.010329976,0,0,-0.401206999,0,0,0,0,0,0,0
677,-2.890480871,-2.038849425,0,-1.790707335,-2.732571638,0,0,-2.075794454,0,0,0,0,0,0,0
678,-2.620311823,-2.00705884,0,-2.285571771,-2.396555634,0,0,-0.350906363,0,0,0,0,0,0,0
679,-2.392964239,-2.508696582,0,-2.593483305,-2.955910134,0,0,-0.035337553,0,0,0,0,0,0,0
680,-2.211507912,-1.029587631,0,-1.50206636,-1.667366495,0,0,-0.929865928,0,0,0,0,0,0,0
681,-1.688792672,-1.862528381,0,-2.420961573,-1.883259153,0,0,-0.480654821,0,0,0,0,0,0,0
682,-1.498464212,-2.122160196,0,-0.876056008,-1.624028707,0,0,0.438221331,0,0,0,0,0,0,0
683,-1.988252797,-2.090631781,0,-3.08844207,-2.888855946,0,0,0.541290636,0,0,0,0,0,0,0
684,-0.875264611,-1.188032055,0,-0.341776361,-0.225543041,0,0,0.538900414,0,0,0,0,0,0,0
685,-3.108201485,-3.099412637,0,-2.893332286,-3.099174807,0,0,-2.203432651,0,0,0,0,0,0,0
686,-1.858327603,-0.298692923,0,-1.248043337,-0.743921432,0,0,-0.441169424,0,0,0,0,0,0,0
687,-2.432989421,-0.381067429,0,-1.443367295,-1.896043892,0,0,0.594575825,0,0,0,0,0,0,0
688,-2.959469955,-2.357793598,0,-2.726033227,-2.902885747,0,0,-1.577097178,0,0,0,0,0,0,0
689,-0.77946353,-0.708342581,0,-1.502189918,-0.894977007,0,0,-1.452894754,0,0,0,0,0,0,0
690,-2.709914572,-2.290556908,0,-3.178163784,-3.201162393,0,0,-1.784107733,0,0,0,0,0,0,0
691,-2.647033596,-1.311573091,0,-2.241385107,-2.153089395,0,0,0.008430538,0,0,0,0,0,0,0
692,-1.216426358,-1.173127279,0,-2.636584926,-1.119227819,0,0,-1.560776567,0,0,0,0,0,0,0
693,-0.187051973,-0.386745234,0,-0.782397056,-0.093777771,0,0,-0.988864698,0,0,0,0,0,0,0
694,-2.977041199,-1.552492118,0,-2.689887514,-2.837719045,0,0,-1.080181913,0,0,0,0,0,0,0
695,-0.587473097,-0.357336855,0,-1.605768704,-2.254764371,0,0,-0.09799243,0,0,0,0,0,0,0
696,-1.795673509,-1.526902308,0,-2.660993798,-2.012945638,0,0,-0.899173679,0,0,0,0,0,0,0
697,-2.582638741,-1.312794204,0,-3.088423302,-1.066378016,0,0,-1.711791282,0,0,0,0,0,0,0
698,-2.287067175,-1.39315835,0,-1.706398716,-1.742167597,0,0,0.624979315,0,0,0,0,0,0,0
699,-1.882805977,-0.094790869,0,-0.888142605,-1.659939132,0,0,-0.99654778,0,0,0,0,0,0,0
700,-0.310371113,-0.078308773,0,-1.578348985,-1.571325336,0,0,0.112531319,0,0,0,0,0,0,0
701,-1.793951712,-1.135970521,0,-1.432111197,-1.691533237,0,0,-1.576861596,0,0,0,0,0,0,0
702,-1.298886495,0.540849581,0,-1.085324821,-0.458944969,0,0,-1.632907095,0,0,0,0,0,0,0
703,-2.318066754,-1.811142311,0,-1.961473155,-1.642465835,0,0,-0.303253231,0,0,0,0,0,0,0
704,-3.015334027,-3.11493618,0,-3.09057677,-2.941723344,0,0,-0.817076006,0,0,0,0,0,0,0
705,-2.198924346,-1.646047063,0,-2.81018652,-2.316337919,0,0,-1.474327188,0,0,0,0,0,0,0
706,0.116881266,1.109964581,0,1.161422596,-0.8410883,0,0,-2.334027638,0,0,0,0,0,0,0
707,-2.527485518,-2.335384626,0,-2.784536202,-1.239677167,0,0,-0.834346371,0,0,0,0,0,0,0
708,-2.197687006,-2.495493858,0,-2.547621374,-2.545226948,0,0,-0.033570204,0,0,0,0,0,0,0
709,-3.200214007,-2.349540234,0,-2.876590562,-2.91219346,0,0,-1.686527376,0,0,0,0,0,0,0
710,-1.744971309,-0.702999477,0,-1.800909281,-1.465902367,0,0,0.328273048,0,0,0,0,0,0,0
711,-0.610812273,-0.625070715,0,-1.23446466,-1.256720943,0,0,0.177986193,0,0,0,0,0,0,0
712,-0.51407258,-0.160623455,0,-1.096064987,-0.721997309,0,0,-1.33496603,0,0,0,0,0,0,0
713,-1.386998825,-0.6665131,0,-0.962012916,-1.272122884,0,0,-0.41687932,0,0,0,0,0,0,0
714,-2.083806763,-2.097853279,0,-2.263763189,-1.993954258,0,0,-0.163137627,0,0,0,0,0,0,0
715,-1.19468894,0.387416687,0,-1.3507406,-0.864667163,0,0,-1.386918473,0,0,0,0,0,0,0
716,-0.746896601,-0.776610355,0,-1.194858441,-1.010078363,0,0,-1.132839537,0,0,0,0,0,0,0
717,-2.855765166,-2.027576318,0,-3.041587081,-2.461456842,0,0,-0.004855862,0,0,0,0,0,0,0
718,-0.513082943,-0.425105705,0,-0.036759644,-1.571251826,0,0,-1.460720162,0,0,0,0,0,0,0
719,-0.953246746,-0.494711504,0,-0.483766451,-1.340066319,0,0,0.37136157,0,0,0,0,0,0,0
720,-2.496044297,-1.637126446,0,-2.57114315,-2.48409905,0,0,-0.633378038,0,0,0,0,0,0,0
721,-3.176212661,-2.523193245,0,-2.303338127,-2.09986403,0,0,-0.748332376,0,0,0,0,0,0,0
722,-2.089247813,-1.66816278,0,-1.927934184,-1.471941853,0,0,0.382346115,0,0,0,0,0,0,0
723,-1.926823921,-1.368634424,0,-1.584242039,-1.5847611,0,0,-1.224728012,0,0,0,0,0,0,0
724,-1.509064789,-0.813063498,0,-1.308121676,-0.761688375,0,0,-1.367887406,0,0,0,0,0,0,0
725,-1.855182738,-1.460006185,0,-1.49211153,-1.963578138,0,0,-1.471306272,0,0,0,0,0,0,0
726,-0.104652443,0.135605001,0,-1.973946457,-1.414162827,0,0,-0.537568941,0,0,0,0,0,0,0
727,1.486206646,1.236116953,0,0.501520195,0.501923323,0,0,-1.534005919,0,0,0,0,0,0,0
728,-1.441355371,-1.155589075,0,-0.981177316,-0.970690131,0,0,-1.176119065,0,0,0,0,0,0,0
729,-1.594602537,-1.073167844,0,-1.798473115,-1.173470778,0,0,0.756200695,0,0,0,0,0,0,0
730,-2.620360699,-1.852460747,0,-1.933766828,-2.324833317,0,0,-0.265669298,0,0,0,0,0,0,0
731,-1.767773046,-1.604512987,0,-1.872904911,-1.803965778,0,0,-0.295200062,0,0,0,0,0,0,0
732,-3.390325996,-2.904111943,0,-3.01220226,-2.98014276,0,0,-3.153987854,0,0,0,0,0,0,0
733,-0.568710651,0.555882998,0,-0.844360242,-1.121728697,0,0,-0.722689781,0,0,0,0,0,0,0
734,-2.733727648,-1.330027814,0,-2.89506767,-1.399996662,0,0,0.133437262,0,0,0,0,0,0,0
735,-0.343218393,0.090963402,0,-2.029398212,-1.363176365,0,0,-0.837297492,0,0,0,0,0,0,0
736,-3.124027178,-2.068452721,0,-1.973951931,-2.549117169,0,0,0.550135202,0,0,0,0,0,0,0
