train_0,train_1,train_2,train_3,train_4,valid_0,valid_1,valid_2,valid_3,valid_4,test_0,test_1,test_2,test_3,test_4,
495,-0.521166708,0,0.76650414,-1.158542912,-0.321260265,0,-1.227097567,0,0,0,0,0,0,0,0
496,-1.871223174,0,-0.612267509,-2.028683113,-1.21229732,0,-0.640904725,0,0,0,0,0,0,0,0
497,-0.637285051,0,-0.567194134,-0.976427583,-0.642270752,0,0.266053172,0,0,0,0,0,0,0,0
498,-1.372039508,0,-2.210221537,-2.595691595,-2.052932294,0,0.111443392,0,0,0,0,0,0,0,0
499,-1.578518431,0,0.05275403,-1.01321483,0.289353608,0,-0.96150831,0,0,0,0,0,0,0,0
500,-1.381562948,0,-1.104542148,-1.706070623,-1.073320967,0,-0.527780017,0,0,0,0,0,0,0,0
501,-0.614673396,0,-0.405771747,0.104489615,0.224305136,0,-0.843955661,0,0,0,0,0,0,0,0
502,-1.057801491,0,-0.481942202,-1.211746019,-0.547765263,0,0.013416495,0,0,0,0,0,0,0,0
503,-2.202211291,0,-0.97649909,-2.908533597,-1.275342654,0,0.115071831,0,0,0,0,0,0,0,0
504,-1.773793252,0,-0.69651372,-1.953044121,-1.48137154,0,0.076666664,0,0,0,0,0,0,0,0
505,-1.524278462,0,-1.263993691,-1.735990825,-1.667800167,0,0.542590027,0,0,0,0,0,0,0,0
506,-2.261717455,0,-1.306556454,-1.895717327,-0.479990273,0,0.111871977,0,0,0,0,0,0,0,0
507,-0.596054177,0,-0.5692757,-0.865093335,0.094322605,0,0.101672673,0,0,0,0,0,0,0,0
508,-1.989281682,0,-0.731329662,-1.289298187,-0.455840971,0,-0.070363301,0,0,0,0,0,0,0,0
509,-1.735315885,0,-0.529255843,-0.861690953,-0.434162607,0,0.228697554,0,0,0,0,0,0,0,0
510,-1.819305822,0,-1.104211829,-2.003198233,-1.37651266,0,-0.020316221,0,0,0,0,0,0,0,0
511,-1.274441196,0,-0.606336983,-1.647101689,-1.3964061,0,-0.728286202,0,0,0,0,0,0,0,0
512,-1.693901167,0,-0.736405785,-1.016901398,-0.989688799,0,-0.264103013,0,0,0,0,0,0,0,0
513,-2.390250918,0,-2.009220564,-1.981246063,-0.656040827,0,-0.313124996,0,0,0,0,0,0,0,0
514,-0.442659105,0,-0.272356846,-0.747957737,-0.312181556,0,-0.468656534,0,0,0,0,0,0,0,0
515,-2.366832379,0,-0.418383858,-1.153263799,-1.632484825,0,-0.217210114,0,0,0,0,0,0,0,0
516,-0.413680959,0,-0.269817631,0.107738832,-0.641462946,0,0.823441794,0,0,0,0,0,0,0,0
517,-0.664561776,0,-0.765075295,-1.948366365,-0.891503202,0,-1.081235254,0,0,0,0,0,0,0,0
518,-1.578457303,0,-0.780207707,-1.662010812,-0.792331259,0,0.012006179,0,0,0,0,0,0,0,0
519,-0.787981285,0,-0.22423586,-0.761611093,-0.051166023,0,-1.369152442,0,0,0,0,0,0,0,0
520,-0.896820606,0,-1.304424602,-1.159356716,-1.403762627,0,0.488637704,0,0,0,0,0,0,0,0
521,-0.629540076,0,0.037454613,-0.244571725,-0.067083635,0,0.983506458,0,0,0,0,0,0,0,0
522,-0.799983505,0,-0.833630873,-1.976646042,-0.352976003,0,0.794425818,0,0,0,0,0,0,0,0
523,-1.431976333,0,-0.260221299,-0.221815671,-0.0154477,0,0.784926828,0,0,0,0,0,0,0,0
524,-1.530548995,0,-0.718891937,-1.515729833,0.122020072,0,-0.846449203,0,0,0,0,0,0,0,0
525,-1.472976537,0,-0.484218915,-1.706905648,-0.893006709,0,0.07145952,0,0,0,0,0,0,0,0
526,-2.400526573,0,-1.517022046,-2.125190817,-1.634991515,0,0.476805257,0,0,0,0,0,0,0,0
527,0.112015454,0,-0.228653651,-0.066002716,0.039762697,0,0.715973575,0,0,0,0,0,0,0,0
528,-2.390942928,0,-1.49912344,-2.200380002,-2.113863768,0,-0.422965425,0,0,0,0,0,0,0,0
529,-0.167969456,0,-0.437703853,-0.579503607,-0.118225476,0,0.860818634,0,0,0,0,0,0,0,0
530,-1.393333114,0,-0.866605607,-1.390690559,-1.117943612,0,-0.410786051,0,0,0,0,0,0,0,0
531,-0.459795116,0,0.272002151,-0.028129474,0.204141812,0,0.600600758,0,0,0,0,0,0,0,0
532,-1.460656915,0,-0.262753133,-0.782666649,-1.022745191,0,-0.035199509,0,0,0,0,0,0,0,0
533,0.417935972,0,0.093682727,-0.512334355,-0.53839914,0,-0.36009171,0,0,0,0,0,0,0,0
534,-1.42284134,0,-0.056170177,-1.249051352,-0.659829351,0,-0.206141185,0,0,0,0,0,0,0,0
535,-1.142945008,0,-0.409448165,-1.561707203,-0.651999028,0,0.561794225,0,0,0,0,0,0,0,0
536,-0.902285178,0,-1.115826985,-0.738643745,0.117563066,0,-0.029155033,0,0,0,0,0,0,0,0
537,-1.71625747,0,-0.841808585,-1.713333728,-0.709447846,0,0.530441101,0,0,0,0,0,0,0,0
538,-1.347344903,0,-1.583304371,-0.688460108,-0.925716172,0,-0.139838791,0,0,0,0,0,0,0,0
539,-0.477392006,0,-0.442141482,0.02460768,0.329101274,0,0.204359565,0,0,0,0,0,0,0,0
540,-1.809562091,0,-1.055593518,-1.701465758,-1.096584034,0,0.145290059,0,0,0,0,0,0,0,0
541,-2.050165408,0,-1.317261847,-2.485023522,-1.67045564,0,-0.408326647,0,0,0,0,0,0,0,0
542,-0.387102242,0,-0.38712577,-1.398615918,-0.409679757,0,0.612976663,0,0,0,0,0,0,0,0
543,-1.504985687,0,0.171294869,0.755481344,-0.020785865,0,0.124409813,0,0,0,0,0,0,0,0
544,0.200736201,0,-0.076917096,-0.836176547,0.58736353,0,0.214860123,0,0,0,0,0,0,0,0
545,-0.910241446,0,-0.196240829,-1.072244661,0.0591339,0,0.620025015,0,0,0,0,0,0,0,0
546,-1.197055571,0,-0.694354649,-0.575719235,-0.700618722,0,-0.1890144,0,0,0,0,0,0,0,0
547,-2.208312281,0,-1.21305115,-1.906610717,-1.925933018,0,-0.80956692,0,0,0,0,0,0,0,0
548,-0.768153816,0,-0.268060849,-0.44369712,-0.484323639,0,1.111318846,0,0,0,0,0,0,0,0
549,-0.886635604,0,-1.076271697,-0.85264869,-0.055670085,0,0.640425929,0,0,0,0,0,0,0,0
550,-1.638356529,0,-0.651528461,-1.484732863,-0.23812127,0,0.627944838,0,0,0,0,0,0,0,0
551,-1.492226408,0,-0.834005942,-1.695646877,-1.243679509,0,-0.223897698,0,0,0,0,0,0,0,0
552,-0.72672595,0,0.338489542,-0.333614026,-0.160357347,0,0.268700802,0,0,0,0,0,0,0,0
553,0.103887105,0,-0.267856475,-0.269347987,0.374350419,0,-0.121965097,0,0,0,0,0,0,0,0
554,-1.106100093,0,-1.0835581,-0.91469799,-0.11817888,0,0.373716077,0,0,0,0,0,0,0,0
555,-1.521777077,0,-1.347204194,-2.471328646,-1.781758747,0,0.754549438,0,0,0,0,0,0,0,0
556,-2.907692344,0,-1.274169005,-2.521503748,-0.910517328,0,-1.08803033,0,0,0,0,0,0,0,0
557,-0.751881895,0,-0.924115784,-1.218600608,-0.344682033,0,0.236207707,0,0,0,0,0,0,0,0
558,-0.875552373,0.856042843,0,-0.667447919,-0.122757218,0,0,0.342030787,0,0,0,0,0,0,0
559,-2.758284402,-0.381936618,0,-0.847724347,-1.417225449,0,0,-0.825271854,0,0,0,0,0,0,0
560,-1.241893662,0,-0.442058902,-0.711366559,-0.738433374,0,-0.837488136,0,0,0,0,0,0,0,0
561,-0.09699092,0,0.829064144,0.556003486,0.426000656,0,0.208459032,0,0,0,0,0,0,0,0
562,-0.635477521,0,-0.403185475,-0.105115578,-0.375839088,0,-0.052062868,0,0,0,0,0,0,0,0
563,-2.080766087,-1.295050174,0,-1.665950886,-1.799995285,0,0,-1.119587367,0,0,0,0,0,0,0
564,0.516186157,0,0.185589026,0.355021198,0.949172155,0,0.748766541,0,0,0,0,0,0,0,0
565,-2.847988265,-0.54676231,0,-1.838666875,-2.14619401,0,0,-0.818144614,0,0,0,0,0,0,0
566,-3.153241224,-1.110938627,0,-2.540551552,-3.037942913,0,0,-2.168647426,0,0,0,0,0,0,0
567,-1.521137198,0,-0.477738934,-0.657287829,-0.208470951,0,0.615345644,0,0,0,0,0,0,0,0
568,-0.295309432,0,-1.126079804,-0.744269786,-0.163721899,0,0.653879986,0,0,0,0,0,0,0,0
569,-0.634250818,0,-0.089391267,-0.320356039,-0.024850731,0,-0.068642503,0,0,0,0,0,0,0,0
570,-1.45724346,-0.322047772,0,-1.446077188,-0.545432267,0,0,-2.187801338,0,0,0,0,0,0,0
571,-1.043397535,-0.727626486,0,-1.284910845,-1.158070039,0,0,0.212868057,0,0,0,0,0,0,0
572,-0.517987154,0,-0.055336536,-0.213842332,0.091107066,0,0.72544673,0,0,0,0,0,0,0,0
573,-1.398915789,-1.641440817,0,-1.987546352,-1.534229565,0,0,-1.874091325,0,0,0,0,0,0,0
574,-1.531555408,-0.325639765,0,-2.172410806,-1.135174198,0,0,-1.026215851,0,0,0,0,0,0,0
575,-0.902980417,0,-0.168574734,-0.611628553,-0.452785517,0,0.007243767,0,0,0,0,0,0,0,0
576,-2.404261581,-0.961049277,0,-1.134706399,-0.849257841,0,0,-0.920363245,0,0,0,0,0,0,0
577,-1.479468974,-1.255707564,0,-1.451895608,-1.720320491,0,0,-1.316204917,0,0,0,0,0,0,0
578,-1.065396069,0,-0.892283789,-0.712885752,0.166487707,0,-1.83561096,0,0,0,0,0,0,0,0
579,-0.294990646,0,-0.169065138,-1.30171792,-0.671609666,0,-1.624859567,0,0,0,0,0,0,0,0
580,-0.727378285,-0.221443369,0,-1.176913007,-0.802879797,0,0,-0.480380105,0,0,0,0,0,0,0
581,-1.543854039,0.219380794,0,-2.043598003,-1.653846248,0,0,-0.079963324,0,0,0,0,0,0,0
582,-0.910948681,0,-0.436454083,-0.470313667,-0.122183772,0,0.322863035,0,0,0,0,0,0,0,0
583,-1.267774833,0,-0.477871799,-0.926226876,-0.576098456,0,-0.873567227,0,0,0,0,0,0,0,0
584,-2.083741729,-1.423233018,0,-1.954051688,-1.826423374,0,0,-0.651060201,0,0,0,0,0,0,0
585,-0.173792489,0,-0.997602625,-0.051545706,-0.875243275,0,0.789561911,0,0,0,0,0,0,0,0
586,-0.689642522,0,-0.468843838,-0.491276954,-0.137035689,0,0.461393273,0,0,0,0,0,0,0,0
587,-2.399367456,-0.104194282,0,-1.670544679,-1.048969138,0,0,-0.896625921,0,0,0,0,0,0,0
588,-1.017599866,0,-0.202637308,0.550801417,-0.170588944,0,0.283891804,0,0,0,0,0,0,0,0
589,-1.786304791,-0.157400157,0,-1.526645597,-0.988915594,0,0,-0.484076822,0,0,0,0,0,0,0
590,-2.924212466,-2.614208166,0,-2.887676879,-1.797134746,0,0,-0.353991873,0,0,0,0,0,0,0
591,-2.279286665,-0.988889297,0,-2.528236544,-1.435646753,0,0,-0.559790089,0,0,0,0,0,0,0
592,-0.309986962,-0.55037737,0,-1.544152756,-0.503538448,0,0,0.028619031,0,0,0,0,0,0,0
593,-0.324933915,0,1.313452638,0.756342205,0.077747583,0,-0.682850676,0,0,0,0,0,0,0,0
594,0.48666363,0,0.752044823,0.043774971,0.444318159,0,-0.293966471,0,0,0,0,0,0,0,0
595,-2.951300964,-0.624308481,0,-2.559468566,-2.345603129,0,0,-0.454498011,0,0,0,0,0,0,0
596,-1.319215161,-0.30341379,0,-1.046917098,-0.398858106,0,0,-1.785789013,0,0,0,0,0,0,0
597,-0.200293701,0,-0.958224953,-0.670212268,0.24419304,0,-0.85134725,0,0,0,0,0,0,0,0
598,-1.280853821,-0.31399739,0,-2.663076062,-1.554297391,0,0,-1.588048561,0,0,0,0,0,0,0
599,-0.124851701,0,1.016947607,0.97769219,0.713907233,0,0.38028648,0,0,0,0,0,0,0,0
600,-1.309291738,-0.211479349,0,-2.411489625,-0.720741448,0,0,-0.466628022,0,0,0,0,0,0,0
601,-2.32777234,-1.178481563,0,-2.324094538,-2.229808186,0,0,0.258858576,0,0,0,0,0,0,0
602,-1.175424263,-0.100762374,0,-1.358978512,-0.917298564,0,0,-0.592816032,0,0,0,0,0,0,0
603,-2.78462253,-0.6146817,0,-1.657863135,-1.21462109,0,0,-0.791076415,0,0,0,0,0,0,0
604,-1.398044779,0.694132358,0,-1.028023843,-0.687600632,0,0,0.654286426,0,0,0,0,0,0,0
605,-0.722478393,0.511179235,0,-0.541052767,0.409781789,0,0,-2.283267798,0,0,0,0,0,0,0
606,-2.567721938,-2.103407267,0,-2.337803485,-2.054991485,0,0,-1.29316191,0,0,0,0,0,0,0
607,-0.919073339,-0.146626947,0,-0.890966663,-0.575172086,0,0,-0.20418418,0,0,0,0,0,0,0
608,-0.429731898,0.598958387,0,-1.045150627,0.065162691,0,0,-0.861664195,0,0,0,0,0,0,0
609,-1.552817182,-2.062032917,0,-1.640158753,-1.941858473,0,0,0.184017241,0,0,0,0,0,0,0
610,-0.050549673,0.900585215,0,-0.283328894,0.068589985,0,0,-0.970044483,0,0,0,0,0,0,0
611,-1.404455559,0.558247905,0,-1.621674015,0.321223433,0,0,-0.691049148,0,0,0,0,0,0,0
612,-1.000259943,0.745149636,0,-0.706247531,-0.255976971,0,0,-0.277654874,0,0,0,0,0,0,0
613,-3.036318997,-0.951930892,0,-1.834282762,-1.362851461,0,0,-0.752054898,0,0,0,0,0,0,0
614,-3.281062378,-1.682367668,0,-3.625505244,-3.053802166,0,0,-0.486225282,0,0,0,0,0,0,0
615,-2.183673729,-1.18691578,0,-2.874196756,-2.912691193,0,0,-3.046179907,0,0,0,0,0,0,0
616,-1.15554697,-0.186987734,0,-1.766228199,-0.956790186,0,0,0.440425372,0,0,0,0,0,0,0
617,-1.875607749,-0.713279275,0,-2.083197579,-1.717480482,0,0,-1.598470691,0,0,0,0,0,0,0
618,-1.448935651,-1.393630679,0,-2.119048768,-1.550779213,0,0,-1.396682904,0,0,0,0,0,0,0
619,-1.753700743,-0.013251722,0,-2.025991886,-0.674256374,0,0,-1.162522892,0,0,0,0,0,0,0
620,-1.100805295,-0.17249843,0,-0.134989647,-1.095693187,0,0,-1.277766534,0,0,0,0,0,0,0
621,-0.862057718,0.775065225,0,-0.739364358,0.617340016,0,0,-0.349321268,0,0,0,0,0,0,0
622,-1.034000963,-0.681155713,0,-1.670878458,-0.952991052,0,0,-0.446446245,0,0,0,0,0,0,0
623,-2.781603522,-0.751911882,0,-2.688000183,-2.114923005,0,0,-0.776582959,0,0,0,0,0,0,0
624,-0.873223068,-0.169339635,0,-1.041513423,-0.301552745,0,0,-0.648421336,0,0,0,0,0,0,0
625,-2.187547832,-0.554746259,0,-2.18887972,-2.2206033,0,0,-1.030384058,0,0,0,0,0,0,0
626,-1.709195278,-0.936413723,0,-2.07436338,-2.05871496,0,0,-1.496368779,0,0,0,0,0,0,0
627,-1.831043233,-0.428077995,0,-2.157327989,-1.006383308,0,0,-0.42018862,0,0,0,0,0,0,0
628,-0.049418006,0.623722655,0,0.056907935,0.357913799,0,0,-0.926350515,0,0,0,0,0,0,0
629,-2.164977928,0.681398914,0,-1.818445423,-0.967258912,0,0,-0.686683949,0,0,0,0,0,0,0
630,-1.627983992,-0.092679237,0,-0.700733135,-0.15560739,0,0,0.386343874,0,0,0,0,0,0,0
631,-1.947687964,-1.269500245,0,-1.713449294,-1.172919649,0,0,-2.155747899,0,0,0,0,0,0,0
632,-2.188829895,-0.284574512,0,-3.115270409,-2.086125934,0,0,-0.894385192,0,0,0,0,0,0,0
633,-2.848640138,-1.383480277,0,-1.849826689,-2.134199172,0,0,-0.093803523,0,0,0,0,0,0,0
634,-1.993747222,-1.421318918,0,-2.33878983,-1.712727066,0,0,-1.002908034,0,0,0,0,0,0,0
635,-1.447807213,-0.602581215,0,-1.444397911,-1.507332523,0,0,-0.695265795,0,0,0,0,0,0,0
636,-1.458692068,-1.110638294,0,-2.056429482,-1.309719862,0,0,-0.600688337,0,0,0,0,0,0,0
637,-0.393959599,-0.116308147,0,-1.054050797,0.23749992,0,0,0.176076658,0,0,0,0,0,0,0
638,-0.904003669,0.465525495,0,-1.317531731,-0.672515738,0,0,-0.671134486,0,0,0,0,0,0,0
639,-1.7987439,-0.82001627,0,-1.399527065,-0.773979617,0,0,-0.811210674,0,0,0,0,0,0,0
640,-1.49961246,0.283297137,0,-0.928873583,-0.696316727,0,0,-0.140717643,0,0,0,0,0,0,0
641,-2.341417392,-0.783643767,0,-1.932838585,-0.789274882,0,0,-1.33683604,0,0,0,0,0,0,0
642,-1.946798962,-0.365430797,0,-1.392445496,-0.304245125,0,0,0.100145177,0,0,0,0,0,0,0
643,-1.612918244,-0.277880931,0,-0.606912736,-0.976028985,0,0,-0.063112421,0,0,0,0,0,0,0
644,-1.62845848,-0.391751626,0,-1.363566538,-0.847036489,0,0,-0.777740922,0,0,0,0,0,0,0
645,-0.654867178,0.268722024,0,-0.357871742,0.364985679,0,0,-1.449564457,0,0,0,0,0,0,0
646,-0.52380465,1.079485466,0,0.097638717,0.226995209,0,0,-1.377874535,0,0,0,0,0,0,0
647,-2.202570214,-1.451783502,0,-2.25540125,-2.292831375,0,0,-1.755256382,0,0,0,0,0,0,0
648,-2.318053983,-0.257493396,0,-2.358242229,-1.517096322,0,0,-1.2472572,0,0,0,0,0,0,0
649,-0.18902455,0.405811958,0,0.358585049,-0.23458187,0,0,-0.283866817,0,0,0,0,0,0,0
650,-1.420082989,0.345036417,0,-0.472558547,-0.358781043,0,0,-2.508003557,0,0,0,0,0,0,0
651,-1.669427313,-0.091944784,0,-1.510155001,-1.265584853,0,0,-1.689995002,0,0,0,0,0,0,0
652,-1.304868872,0.410770901,0,0.089413487,-0.114919975,0,0,-0.412369369,0,0,0,0,0,0,0
653,-1.367725056,-0.005581023,0,-1.135918339,-0.662203406,0,0,0.554306678,0,0,0,0,0,0,0
654,-0.882262563,0.922806576,0,-0.186979891,-0.095020537,0,0,0.149455497,0,0,0,0,0,0,0
655,-0.338245879,-0.305022483,0,-0.843329623,-1.350196445,0,0,-1.094187834,0,0,0,0,0,0,0
656,-1.589830025,-0.968839002,0,-2.256080343,-1.373739545,0,0,-1.123810934,0,0,0,0,0,0,0
657,-1.264195758,0.090151169,0,-1.723405241,-0.470602466,0,0,0.398519096,0,0,0,0,0,0,0
658,-3.243112784,-1.539076633,0,-3.491030415,-3.286009787,0,0,-1.962795002,0,0,0,0,0,0,0
659,-1.998486337,-0.873850951,0,-2.240549564,-2.061079096,0,0,-3.187546232,0,0,0,0,0,0,0
660,-1.348382456,-0.199404237,0,-1.035698694,-1.620131755,0,0,-0.970062014,0,0,0,0,0,0,0
661,-1.462764777,0.365926813,0,-1.56535594,-0.776589879,0,0,-0.07266631,0,0,0,0,0,0,0
662,-0.620305434,0.762044828,0,-0.151884838,0.280006399,0,0,0.177793304,0,0,0,0,0,0,0
663,-1.06830205,0.008617637,0,-0.385443263,0.071695726,0,0,-0.920366936,0,0,0,0,0,0,0
664,-0.767722002,0.313662071,0,-0.19179951,-0.067418568,0,0,-1.300514284,0,0,0,0,0,0,0
665,-0.637163258,-0.643975865,0,-1.413341889,-0.982652904,0,0,-1.958475015,0,0,0,0,0,0,0
666,-1.05714362,-0.421397792,0,-1.193027612,-1.341202623,0,0,-2.220765,0,0,0,0,0,0,0
667,-0.841646193,0.084295381,0,0.181232132,0.340029495,0,0,-0.972389013,0,0,0,0,0,0,0
668,0.046150872,0.053030373,0,0.508800566,0.178590038,0,0,-0.686149718,0,0,0,0,0,0,0
669,-1.77007439,-2.050391234,0,-1.98684673,-2.050022623,0,0,-0.977740095,0,0,0,0,0,0,0
670,-1.14249474,-0.186586368,0,-1.517374971,-0.812694343,0,0,0.264031581,0,0,0,0,0,0,0
671,-0.502335734,0.673779885,0,-0.787370471,-0.116255093,0,0,-0.843055587,0,0,0,0,0,0,0
672,-0.880238664,0.437589977,0,-0.312712559,-0.69188648,0,0,0.426778014,0,0,0,0,0,0,0
673,-0.798559349,0.184355403,0,-0.974698019,-0.479516476,0,0,0.61738615,0,0,0,0,0,0,0
674,-1.550108655,0.010070397,0,-0.075190301,-0.516204536,0,0,-0.539989378,0,0,0,0,0,0,0
675,0.167516956,0.897081338,0,-0.290353718,0.814183162,0,0,-1.958000527,0,0,0,0,0,0,0
676,-1.72014449,-0.385365297,0,-1.004916708,-0.327435762,0,0,-0.709829375,0,0,0,0,0,0,0
677,-1.750872729,0.033917059,0,-1.359366499,-0.89284524,0,0,-0.310981611,0,0,0,0,0,0,0
678,-1.565789831,0.193725218,0,-1.65541319,-1.482291452,0,0,-0.828934432,0,0,0,0,0,0,0
679,-1.123220419,0.246213709,0,-0.584024277,0.235685009,0,0,-0.609044588,0,0,0,0,0,0,0
680,-0.517545651,0.738018705,0,-0.824153566,0.371669111,0,0,-1.247656721,0,0,0,0,0,0,0
681,-1.39058076,-0.964794896,0,-0.545389824,-0.444862926,0,0,-0.761553887,0,0,0,0,0,0,0
682,-2.428702219,-0.932423594,0,-1.741341907,-1.121387515,0,0,-1.972237939,0,0,0,0,0,0,0
683,-2.648871405,-1.06170212,0,-3.287657232,-1.355356071,0,0,-0.835992472,0,0,0,0,0,0,0
684,-0.823317618,0.388406986,0,-0.412195905,-0.448956395,0,0,-0.290562705,0,0,0,0,0,0,0
685,-2.219521689,-1.565321109,0,-2.659604709,-2.844818398,0,0,-1.711937483,0,0,0,0,0,0,0
686,-0.532035878,0.562162836,0,-0.222928423,-0.273498663,0,0,-0.255814118,0,0,0,0,0,0,0
687,-2.545474049,0.014854031,0,-2.050729857,-1.140379958,0,0,-1.704524211,0,0,0,0,0,0,0
688,-3.177122487,-1.0006996,0,-2.029331526,-2.593413268,0,0,-1.906197125,0,0,0,0,0,0,0
689,-0.468787093,0.050950652,0,-0.284717066,0.44416361,0,0,-2.436878316,0,0,0,0,0,0,0
690,-2.882088438,-1.183826187,0,-3.913565101,-2.595194271,0,0,-2.656002336,0,0,0,0,0,0,0
691,-1.751263254,-0.406896955,0,-1.517356979,-1.769033377,0,0,-0.141469166,0,0,0,0,0,0,0
692,-1.21730332,-0.969556847,0,-2.003639735,-1.479011325,0,0,-2.047202913,0,0,0,0,0,0,0
693,-0.959452118,0.54870232,0,-0.154402832,0.270368085,0,0,0.161448952,0,0,0,0,0,0,0
694,-1.424051896,-0.09184006,0,-0.889470999,-0.648979096,0,0,-0.954889466,0,0,0,0,0,0,0
695,-1.238525419,-0.036312261,0,-0.514909093,-0.732023517,0,0,-0.66099977,0,0,0,0,0,0,0
696,-2.549458643,-0.14737847,0,-2.196803695,-1.929836646,0,0,-1.316929221,0,0,0,0,0,0,0
697,-1.73091055,-0.388086741,0,-2.027334155,-1.499146968,0,0,-0.722980331,0,0,0,0,0,0,0
698,-1.608591106,-0.371042536,0,-1.64279139,-1.690203989,0,0,-0.487531797,0,0,0,0,0,0,0
699,-0.138568722,0.358747441,0,0.254620707,0.09248232,0,0,0.223718312,0,0,0,0,0,0,0
700,-1.744291484,-0.85975517,0,-1.680832559,-0.048904535,0,0,-1.173988574,0,0,0,0,0,0,0
701,0.64841403,0.681585295,0,0.292423364,0.066947154,0,0,-0.283856667,0,0,0,0,0,0,0
702,-0.923780851,-0.002762697,0,0.162039928,-0.607042834,0,0,-0.118741254,0,0,0,0,0,0,0
703,-0.553973054,-0.17075641,0,-0.808234109,-0.504872643,0,0,-0.525098248,0,0,0,0,0,0,0
704,-1.947243694,-1.469232763,0,-1.645499455,-3.005865254,0,0,-1.053099514,0,0,0,0,0,0,0
705,-1.623634248,-0.359019095,0,-1.522117084,-1.534545352,0,0,-0.443440615,0,0,0,0,0,0,0
706,-1.317270613,-0.074024034,0,-0.188195522,-0.115472199,0,0,0.236804219,0,0,0,0,0,0,0
707,-1.948181368,0.304016376,0,-1.325541977,-1.159500192,0,0,-0.34109327,0,0,0,0,0,0,0
708,-1.683790671,-0.959958669,0,-1.164000102,-1.833101501,0,0,-1.654454064,0,0,0,0,0,0,0
709,-3.878188055,-2.684416264,0,-2.723708587,-3.048919575,0,0,-1.405868644,0,0,0,0,0,0,0
710,-1.305415099,0.291353978,0,-1.072371068,-0.346555535,0,0,-0.442921146,0,0,0,0,0,0,0
711,-1.15641798,0.239168125,0,-0.822369103,-0.000697278,0,0,0.025173744,0,0,0,0,0,0,0
712,-0.697220954,0.326956966,0,0.512343657,0.359799757,0,0,-2.713402253,0,0,0,0,0,0,0
713,-1.584508699,0.293795389,0,-0.562405425,-1.128928117,0,0,-0.624685857,0,0,0,0,0,0,0
714,-2.043378636,-0.300028017,0,-0.855079951,-1.113630084,0,0,0.030991702,0,0,0,0,0,0,0
715,0.206391767,0.9014613,0,0.232592186,0.619707152,0,0,-0.043098571,0,0,0,0,0,0,0
716,-2.391764113,-0.729720508,0,-2.417512879,-2.201168894,0,0,-1.317413628,0,0,0,0,0,0,0
717,-2.169846679,-1.159860038,0,-2.194076715,-2.456382616,0,0,-1.415758849,0,0,0,0,0,0,0
718,-0.43224251,0.5940668,0,-0.601469847,-0.389703276,0,0,-0.292594907,0,0,0,0,0,0,0
719,-0.405561837,0.430256056,0,-0.253315501,-0.021959513,0,0,-1.389161679,0,0,0,0,0,0,0
720,-1.751502689,-0.435847882,0,-1.366296748,-0.816801653,0,0,-0.342128516,0,0,0,0,0,0,0
721,-2.099508253,-0.322417767,0,-2.60831524,-2.844408728,0,0,0.021934676,0,0,0,0,0,0,0
722,-1.24982548,0.370554975,0,-1.035304248,-0.671026994,0,0,-0.063841338,0,0,0,0,0,0,0
723,-1.990874689,-0.302120655,0,-1.321501561,-2.052878317,0,0,-0.834209393,0,0,0,0,0,0,0
724,-2.433064418,-0.004047529,0,-1.816526479,-1.783200665,0,0,-0.963307074,0,0,0,0,0,0,0
725,-1.37269461,0.315629225,0,-2.242094591,-1.302100371,0,0,-0.066279981,0,0,0,0,0,0,0
726,-0.839530488,0.627569307,0,-0.012091913,-0.164618744,0,0,-0.790395938,0,0,0,0,0,0,0
727,-0.436645539,0.044654746,0,0.273990526,-0.345649463,0,0,-1.714705292,0,0,0,0,0,0,0
728,-0.841564075,-0.360765728,0,-2.760911502,-0.836055214,0,0,-0.730246435,0,0,0,0,0,0,0
729,-0.33419024,0.707576727,0,-0.448287914,-0.334443516,0,0,-0.448184574,0,0,0,0,0,0,0
730,-0.646280719,0.5491775,0,0.401356798,-0.797814746,0,0,-0.877899671,0,0,0,0,0,0,0
731,-0.949063203,0.352905954,0,-0.753710647,0.134723067,0,0,-0.785709647,0,0,0,0,0,0,0
732,-2.261723914,-1.807874048,0,-2.838515571,-3.032987661,0,0,-2.126819578,0,0,0,0,0,0,0
733,-0.376442521,0.64251949,0,-1.285932713,-1.237251198,0,0,-0.062853609,0,0,0,0,0,0,0
734,-2.067767141,-2.05900445,0,-1.498749293,-2.290953952,0,0,-1.365040058,0,0,0,0,0,0,0
735,-3.261499257,-2.115880746,0,-2.757461602,-2.445009432,0,0,-0.7314187,0,0,0,0,0,0,0
736,-2.488195927,-1.178137865,0,-2.680912156,-2.450627169,0,0,-1.255362943,0,0,0,0,0,0,0
737,-1.038614824,-0.167288057,0,-0.219616925,-1.210317711,0,0,-1.662212187,0,0,0,0,0,0,0
738,-0.897501082,0.492132815,0,0.673856006,0.033994564,0,0,-0.017951853,0,0,0,0,0,0,0
739,-1.558114979,-0.145697347,0,-1.798476092,-1.14355167,0,0,-0.623505288,0,0,0,0,0,0,0
740,-1.464881866,-0.495795318,0,-0.70953181,-0.653635401,0,0,-1.808737677,0,0,0,0,0,0,0
741,-1.387854702,-0.499203236,0,-1.034561491,-0.611815857,0,0,-1.728157504,0,0,0,0,0,0,0
742,-2.206892738,-0.358740445,0,-0.625106599,-1.207086947,0,0,-1.703201088,0,0,0,0,0,0,0
